LICEO SAN AGUSTIN DE CONCEPCION,Región del Biobóo,Concepció,-21.0,-1.0,baja
LICEO TóCNICO PROFESIONAL JORGE SóNCHEZ U,Región del Biobóo,Concepció,-12.0,-1.0,baja
ESCUELA PARTICULAR SAN JOSE,Región del Biobóo,San Pedro,2.0,0.0,sube
KINGSTON COLLEGE,Región del Biobóo,Concepció,-2.0,0.0,baja
COLEGIO BAUTISTA DE CONCEPCION,Región del Biobóo,Concepció,6.0,0.0,sube
INSTITUTO DE HUMANIDADES ALFREDO SILVA S,Región del Biobóo,Concepció,-6.0,0.0,baja
COLEGIO ALEMAN DE CONCEPCIóN,Región del Biobóo,San Pedro,-1.0,0.0,baja
CHARLES DE GAULLE,Región del Biobóo,Concepció,-2.0,0.0,baja
COLEGIO CONCEPCION,Región del Biobóo,Chiguayan,-3.0,0.0,baja
COLEGIO CHILENO ARABE,Región del Biobóo,Chiguayan,11.0,0.0,sube
SAINT JOHNóS SCHOOL,Región del Biobóo,San Pedro,-18.0,-1.0,baja
SAN PEDRO NOLASCO,Región del Biobóo,Concepció,3.0,0.0,sube
LICEO INDUSTRIAL DE LA CONSTRUCCIóN HERNó,Región del Biobóo,Hualpón,26.0,1.0,sube
LICEO ALMIRANTE PEDRO ESPINA RITCHIE,Región del Biobóo,Talcahuan,-16.0,-1.0,baja
LICEO INDUSTRIAL JUAN ANTONIO RIOS,Región del Biobóo,Talcahuan,4.0,0.0,sube
LICEO POLIVALENTE PEDRO DEL RóO ZAóARTU,Región del Biobóo,Hualpón,5.0,0.0,sube
LICEO COMERCIAL PROFESOR SERGIO MORAGA AR,Región del Biobóo,Talcahuan,19.0,1.0,sube
LICEO TECNICO,Región del Biobóo,Talcahuan,-5.0,0.0,baja
LICEO SANTA LEONOR,Región del Biobóo,Talcahuan,-31.0,-1.0,baja
LICEO SIMóN BOLóVAR,Región del Biobóo,Hualpón,6.0,0.0,sube
LICEO LA ASUNCION,Región del Biobóo,Talcahuan,11.0,1.0,sube
COLEGIO PARTICULAR TALCAHUANO,Región del Biobóo,Talcahuan,-14.0,-1.0,baja
COLEGIO ADVENTISTA DE TALCAHUANO CENTRO,Región del Biobóo,Talcahuan,-7.0,0.0,baja
CENTRO EDUCACIóN EVANGóLICO DE HUALPóN,Región del Biobóo,Hualpón,-12.0,-1.0,baja
COLEGIO SANTA BERNARDITA,Región del Biobóo,Talcahuan,3.0,0.0,sube
COLEGIO MONTANER DE HUALPEN,Región del Biobóo,Hualpón,36.0,1.0,sube
ARTURO PRAT CHACON,Región del Biobóo,Talcahuan,-27.0,-1.0,baja
SAGRADOS CORAZONES,Región del Biobóo,Hualpón,-12.0,-1.0,baja
LICEO PENCOPOLITANO,Región del Biobóo,Penco,11.0,0.0,sube
COLEGIO EL REFUGIO,Región del Biobóo,Penco,-36.0,-1.0,baja
LICEO COMERCIAL DE TOME,Región del Biobóo,Tomó,-10.0,0.0,baja
COLEGIO PADRE LUIS AMIGO,Región del Biobóo,Concepció,-3.0,0.0,baja
LICEO LUIS DE ALAVA,Región del Biobóo,Florida,-5.0,0.0,baja
LICEO COPIULEMU,Región del Biobóo,Florida,3.0,0.0,sube
ESCUELA ALONSO DE ERCILLA,Región del Biobóo,Hualqui,-10.0,0.0,baja
LICEO NUEVA ZELANDIA,Región del Biobóo,Santa Jua,8.0,0.0,sube
LICEO POLITECNICO ROSAURO SANTANA RIOS,Región del Biobóo,Lota,10.0,0.0,sube
LICEO COMERCIAL PRESIDENTE FREI MONTALVA,Región del Biobóo,Lota,30.0,1.0,sube
LICEO CARLOS COUSIóO GOYENECHEA,Región del Biobóo,Lota,-5.0,0.0,baja
ESCUELA BASICA THOMPSON MATTHEWS,Región del Biobóo,Lota,-6.0,0.0,baja
INSTITUTO HUMANIDADES SAN FRANCISCO DE AS,Región del Biobóo,Lota,24.0,1.0,sube
LICEO INDUSTRIAL FUNDACIóN FEDERICO SCHWA,Región del Biobóo,Coronel,0.0,0.0,mantiene
LICEO COMERCIAL ANDRES BELLO LOPEZ,Región del Biobóo,Coronel,-7.0,0.0,baja
LICEO CORONEL ANTONIO SALAMANCA,Región del Biobóo,Coronel,1.0,0.0,sube
LICEO YOBILO DE CORONEL,Región del Biobóo,Coronel,32.0,1.0,sube
ESCUELA ROSITA RENARD,Región del Biobóo,Coronel,1.0,0.0,sube
ESCUELA JUAN JOSE LATORRE BENAVENTE,Región del Biobóo,Coronel,-4.0,0.0,baja
LICEO TóCNICO PROFESIONAL DOCTOR RIGOBERT,Región del Biobóo,Lebu,-4.0,0.0,baja
LICEO ISIDORA RAMOS DE GAJARDO,Región del Biobóo,Lebu,4.0,0.0,sube
ESCUELA FRESIA GRACIELA MULLER RUIZ,Región del Biobóo,Lebu,16.0,1.0,sube
LICEO SAN FELIPE DE ARAUCO,Región del Biobóo,Arauco,-20.0,-1.0,baja
LICEO TóCNICO PESQUERO FILIDOR GAETE MONS,Región del Biobóo,Arauco,32.0,1.0,sube
LICEO SAN FRANCISCO DE ASIS,Región del Biobóo,Arauco,18.0,1.0,sube
COLEGIO ARAUCO,Región del Biobóo,Arauco,-8.0,0.0,baja
LICEO POLIVALENTE MARIANO LATORRE,Región del Biobóo,Curanilah,-14.0,-1.0,baja
COLEGIO ALONSO DE ERCILLA,Región del Biobóo,Curanilah,-21.0,-1.0,baja
LICEO POLITECNICO CAUPOLICAN,Región del Biobóo,Los ólamo,1.0,0.0,sube
LICEO CRISTO REDENTOR,Región del Biobóo,Los ólamo,-1.0,0.0,baja
LICEO HUMANISTA CIENTóFICO JOSó DE LA CRU,Región del Biobóo,Caóete,-3.0,0.0,baja
LICEO HOMERO VIGUERAS,Región del Biobóo,Caóete,0.0,0.0,mantiene
LICEO GABRIELA MISTRAL,Región del Biobóo,Caóete,7.0,0.0,sube
COLEGIO INSTITUTO SAN JOSE,Región del Biobóo,Caóete,-2.0,0.0,baja
LICEO POLIVALENTE NAHUELBUTA,Región del Biobóo,Contulmo,7.0,0.0,sube
LICEO INDUSTRIAL B-5 ANGOL,Región de La Araucanóa,Angol,-25.0,-1.0,baja
LICEO COMERCIAL ARMANDO BRAVO BRAVO,Región de La Araucanóa,Angol,4.0,0.0,sube
LICEO ENRIQUE BALLACEY COTTEREAU,Región de La Araucanóa,Angol,-2.0,0.0,baja
LICEO TECNICO JUANITA FERNANDEZ SOLAR,Región de La Araucanóa,Angol,2.0,0.0,sube
COLEGIO SAN FRANCISCO DE ASIS DE ANGOL,Región de La Araucanóa,Angol,14.0,1.0,sube
COLEGIO ADVENTISTA DE ANGOL,Región de La Araucanóa,Angol,27.0,1.0,sube
COLEGIO SAN JOSE,Región de La Araucanóa,Angol,-10.0,0.0,baja
ESCUELA AGRICOLA EL VERGEL,Región de La Araucanóa,Angol,-6.0,0.0,baja
LICEO POLITECNICO DOMINGO STA MARIA,Región de La Araucanóa,Renaico,-2.0,0.0,baja
LICEO AGRICOLA FORESTAL MANZANARES,Región de La Araucanóa,Renaico,1.0,0.0,sube
COMPLEJO EDUCACIONAL COLLIPULLI,Región de La Araucanóa,Collipull,-5.0,0.0,baja
COLEGIO PARTIC. WOLFGANG AMADEUS MOZART,Región de La Araucanóa,Collipull,-2.0,0.0,baja
LICEO BRIGADIER CARLOS SCHALCHLI V.,Región de La Araucanóa,Lonquimay,-18.0,-1.0,baja
LICEO POLITECNICO C-12 CURACAUTIN,Región de La Araucanóa,Curacautó,7.0,0.0,sube
LICEO LAS ARAUCARIAS,Región de La Araucanóa,Curacautó,5.0,0.0,sube
LICEO POLITECNICO MANUEL MONTT,Región de La Araucanóa,Victoria,3.0,0.0,sube
LICEO JORGE ALESSANDRI RODRIGUEZ,Región de La Araucanóa,Victoria,-5.0,0.0,baja
COLEGIO INSTITUTO VICTORIA,Región de La Araucanóa,Victoria,-5.0,0.0,baja
COLEGIO SANTA CRUZ DE VICTORIA,Región de La Araucanóa,Victoria,3.0,0.0,sube
COMPLEJO EDUCACIONAL LUIS DURAND DURAND,Región de La Araucanóa,Traiguón,-7.0,0.0,baja
LICEO LUCILA GODOY ALCAYAGA,Región de La Araucanóa,Traiguón,11.0,0.0,sube
COLEGIO LOUIS PASTEUR,Región de La Araucanóa,Traiguón,-26.0,-1.0,baja
LICEO AGRICOLA Y FORESTAL SUIZO LA PROVI,Región de La Araucanóa,Traiguón,2.0,0.0,sube
LICEO MARIA AURORA GUINEZ RAMIREZ,Región de La Araucanóa,Purón,-20.0,-1.0,baja
LICEO BICENTENARIO INDóMITO DE PURóN,Región de La Araucanóa,Purón,-2.0,0.0,baja
INSTITUTO SUPERIOR DE COMERCIO,Región de La Araucanóa,Temuco,24.0,1.0,sube
LICEO INDUSTRIAL A-27 TEMUCO,Región de La Araucanóa,Temuco,2.0,0.0,sube
LICEO TECNOLóGICO DE LA ARAUCANIA,Región de La Araucanóa,Temuco,12.0,0.0,sube
INSTITUTO SUPERIOR DE ESPECIALIDADES TECN,Región de La Araucanóa,Temuco,8.0,0.0,sube
LICEO GABRIELA MISTRAL DE TEMUCO,Región de La Araucanóa,Temuco,-13.0,-1.0,baja
LICEO PABLO NERUDA,Región de La Araucanóa,Temuco,5.0,0.0,sube
COMPLEJO EDUCACIONAL PADRE LAS CASAS,Región de La Araucanóa,Padre Las,0.0,0.0,mantiene
COLEGIO ALONSO DE ERCILLA,Región de La Araucanóa,Temuco,20.0,0.0,sube
COMPLEJO EDUCACIONAL LA GRANJA,Región de La Araucanóa,Vilcón,-3.0,0.0,baja
COLEGIO PROVIDENCIA DE TEMUCO,Región de La Araucanóa,Temuco,11.0,0.0,sube
LICEO CARLOS CONDELL DE LA HAZA,Región de La Araucanóa,Temuco,-1.0,0.0,baja
INSTITUTO CLARET,Región de La Araucanóa,Temuco,20.0,1.0,sube
LICEO PARTICULAR COMERCIAL TEMUCO,Región de La Araucanóa,Temuco,-9.0,-1.0,baja
LICEO POLITECNICO PUEBLO NUEVO,Región de La Araucanóa,Temuco,8.0,0.0,sube
COMPLEJO EDUCACIONAL JAVIERA CARRERA,Región de La Araucanóa,Temuco,-17.0,-1.0,baja
ESCUELA Y LICEO MONTESSORI,Región de La Araucanóa,Temuco,-20.0,-1.0,baja
LICEO ADVENTISTA DE TEMUCO,Región de La Araucanóa,Temuco,14.0,1.0,sube
LICEO ESPANA DE TEMUCO,Región de La Araucanóa,Temuco,-3.0,0.0,baja
COMPLEJO EDUCACIONAL PADRE OSCAR MOSER,Región de La Araucanóa,Padre Las,4.0,0.0,sube
LICEO CAMILO HENRIQUEZ DE TEMUCO,Región de La Araucanóa,Temuco,-3.0,0.0,baja
COLEGIO MADRE ADMIRABLE DE SCHOENSTATT,Región de La Araucanóa,Temuco,14.0,0.0,sube
COLEGIO SAN FRANCISCO,Región de La Araucanóa,Temuco,-12.0,-1.0,baja
LICEO TECNICO PROF. CENTENARIO,Región de La Araucanóa,Temuco,-4.0,0.0,baja
COLEGIO PARTICULAR I. CULTURA BRITANICA,Región de La Araucanóa,Temuco,26.0,1.0,sube
COLEGIO óIELOL CHE KIMUN,Región de La Araucanóa,Padre Las,-10.0,0.0,baja
LICEO TóCNICO FEMENINO SANTA CRUZ óIELOL,Región de La Araucanóa,Temuco,-8.0,0.0,baja
COLEGIO DE LA SALLE,Región de La Araucanóa,Temuco,8.0,0.0,sube
COLEGIO BAUTISTA,Región de La Araucanóa,Temuco,6.0,0.0,sube
COLEGIO ALEMAN,Región de La Araucanóa,Temuco,-15.0,-1.0,baja
COLEGIO CENTENARIO,Región de La Araucanóa,Temuco,-14.0,-1.0,baja
COLEGIO SANTA CRUZ,Región de La Araucanóa,Temuco,16.0,1.0,sube
COLEGIO METODISTA,Región de La Araucanóa,Temuco,-1.0,0.0,baja
LICEO H-C JORGE TEILLIER SANDOVAL,Región de La Araucanóa,Lautaro,-12.0,-1.0,baja
LICEO ISABEL POBLETE V.,Región de La Araucanóa,Perquenco,-2.0,0.0,baja
COLEGIO AMERICA,Región de La Araucanóa,Vilcón,-9.0,0.0,baja
COMPLEJO EDUCACIONAL PADRE NICOLAS,Región de La Araucanóa,Vilcón,-11.0,0.0,baja
LICEO AGRICOLA CRUZ DEL SUR,Región de La Araucanóa,Vilcón,-18.0,0.0,baja
LICEO MUNICIPAL ATENEA,Región de La Araucanóa,Cunco,9.0,0.0,sube
LICEO ARTURO VALENZUELA,Región de La Araucanóa,Cunco,0.0,0.0,mantiene
COMPLEJO EDUCACIONAL JUAN BOSCO,Región de La Araucanóa,Cunco,-13.0,0.0,baja
LICEO LOS ANDES,Región de La Araucanóa,Melipeuco,4.0,0.0,sube
COMPLEJO EDUCACIONAL MONSEóOR FRCO. VALDE,Región de La Araucanóa,Curarrehu,-13.0,0.0,baja
LICEO DE HOTELERIA Y TURISMO,Región de La Araucanóa,Pucón,-10.0,0.0,baja
ESCUELA CARLOS HOLZAFEL,Región de La Araucanóa,Pucón,-8.0,0.0,baja
COMPLEJO EDUCACIONAL PABLO SEXTO,Región de La Araucanóa,Pucón,-14.0,0.0,baja
LICEO BICENTENARIO ARAUCANóA,Región de La Araucanóa,Villarric,7.0,0.0,sube
LICEO POLITECNICO VILLARRICA,Región de La Araucanóa,Villarric,-9.0,0.0,baja
LICEO ALEXANDER GRAHAM BELL,Región de La Araucanóa,Villarric,-10.0,0.0,baja
COLEGIO DE HUMANIDADES DE VILLARICA,Región de La Araucanóa,Villarric,-6.0,0.0,baja
ESCUELA INDUSTRIAL SAN JOSE,Región de La Araucanóa,Villarric,12.0,1.0,sube
COMPLEJO EDUCACIONAL SAN AGUSTIN,Región de La Araucanóa,Villarric,-26.0,-1.0,baja
COLEGIO SANTA CRUZ,Región de La Araucanóa,Villarric,16.0,1.0,sube
LICEO PART. LIBERTAD,Región de La Araucanóa,Villarric,58.0,1.0,sube
COLEGIO ALBERTO HURTADO,Región de La Araucanóa,Villarric,-8.0,0.0,baja
ESCUELA PARTICULAR ADVENTISTA,Región de La Araucanóa,Villarric,32.0,1.0,sube
ESCUELA PARTICULAR LUIS CRUZ MARTINEZ,Región de La Araucanóa,Villarric,5.0,0.0,sube
COLEGIO ALEMAN,Región de La Araucanóa,Villarric,3.0,0.0,sube
LICEO JUAN SCHLEYER,Región de La Araucanóa,Freire,-13.0,-1.0,baja
COLEGIO SANTA CRUZ DE FREIRE,Región de La Araucanóa,Freire,-22.0,-1.0,baja
LICEO AGRICOLA PUQUEREO,Región de La Araucanóa,Freire,5.0,0.0,sube
LICEO DE CIENCIAS Y HUMANIDADES,Región de La Araucanóa,Pitrufquó,6.0,0.0,sube
LICEO MUNICIPAL LA FRONTERA,Región de La Araucanóa,Pitrufquó,16.0,0.0,sube
LICEO POLITECNICO PITRUFQUEN,Región de La Araucanóa,Pitrufquó,-7.0,0.0,baja
COMPLEJO EDUC.MONSENOR GUILLERMO HARTL,Región de La Araucanóa,Pitrufquó,7.0,0.0,sube
LICEO PARTICULAR SUBV.QUINQUE,Región de La Araucanóa,Pitrufquó,0.0,0.0,mantiene
COMPLEJO EDUCACIONAL ANDRES A. GORBEA,Región de La Araucanóa,Gorbea,-17.0,-1.0,baja
LICEO JOSE VICTORINO LASTARRIA,Región de La Araucanóa,Gorbea,21.0,1.0,sube
LICEO POLITECNICO ANDRES BELLO,Región de La Araucanóa,Loncoche,25.0,1.0,sube
LICEO BICENTENARIO PADRE ALBERTO HURTADO,Región de La Araucanóa,Loncoche,-7.0,0.0,baja
COLEGIO SANTA CRUZ DE LONCOCHE,Región de La Araucanóa,Loncoche,-28.0,-1.0,baja
COMPLEJO EDUCACIONAL MARTIN KLEINKNECHT,Región de La Araucanóa,Toltón,-16.0,-1.0,baja
LICEO MUNICIPAL BARROS ARANA,Región de La Araucanóa,Teodoro S,19.0,0.0,sube
LICEO REINO DE SUECIA,Región de La Araucanóa,Saavedra,-12.0,0.0,baja
ESCUELA GABRIELA MISTRAL,Región de La Araucanóa,Saavedra,3.0,0.0,sube
COMPLEJO EDUCACIONAL CLAUDIO ARRAU LEON,Región de La Araucanóa,Carahue,-4.0,0.0,baja
LICEO INDUSTRIAL C-16 NUEVA IMPERIAL,Región de La Araucanóa,Nueva Imp,-14.0,-1.0,baja
LICEO LUIS GONZALEZ VASQUEZ,Región de La Araucanóa,Nueva Imp,17.0,1.0,sube
LICEO JAMES MUNDELL,Región de La Araucanóa,Cholchol,16.0,0.0,sube
LICEO AGRICOLA CHOL CHOL,Región de La Araucanóa,Cholchol,10.0,0.0,sube
LICEO INTERCULTURAL TóCNICO PROFESIONAL G,Región de La Araucanóa,Cholchol,-15.0,-1.0,baja
LICEO SAN FCO DE ASIS DE NVA IMPERIAL,Región de La Araucanóa,Nueva Imp,-17.0,-1.0,baja
LICEO SAN FRANCISCO DE ASIS DE CHOL CHOL,Región de La Araucanóa,Cholchol,-51.0,-1.0,baja
COLEGIO ANGLICANO WILLIAM WILSON,Región de La Araucanóa,Cholchol,0.0,0.0,mantiene
LICEO GREGORIO URRUTIA,Región de La Araucanóa,Galvarino,-13.0,-1.0,baja
INSTITUTO COMERCIAL DE VALDIVIA,Región de Los Róos,Valdivia,-2.0,0.0,baja
LICEO TECNICO VALDIVIA,Región de Los Róos,Valdivia,-8.0,0.0,baja
LICEO SANTA MARIA LA BLANCA,Región de Los Róos,Valdivia,-4.0,0.0,baja
LICEO ARMANDO ROBLES RIVERA,Región de Los Róos,Valdivia,0.0,0.0,mantiene
LICEO INDUSTRIAL VALDIVIA,Región de Los Róos,Valdivia,15.0,1.0,sube
COLEGIO TENIENTE HERNAN MERINO CORREA,Región de Los Róos,Valdivia,-38.0,-1.0,baja
COLEGIO DE MUSICA JUAN SEBASTIAN BACH,Región de Los Róos,Valdivia,-5.0,0.0,baja
COLEGIO SANTA MARTA DE VALDIVIA,Región de Los Róos,Valdivia,-19.0,-1.0,baja
COLEGIO AUSTRAL,Región de Los Róos,Valdivia,8.0,0.0,sube
INSTITUTO SALESIANO,Región de Los Róos,Valdivia,-1.0,0.0,baja
COLEGIO NUESTRA SENORA DEL CARMEN,Región de Los Róos,Valdivia,-22.0,-1.0,baja
COLEGIO MARIA AUXILIADORA,Región de Los Róos,Valdivia,-2.0,0.0,baja
COLEGIO ADVENTISTA DE VALDIVIA,Región de Los Róos,Valdivia,7.0,0.0,sube
COLEGIO ALONSO DE ERCILLA,Región de Los Róos,Valdivia,9.0,0.0,sube
COLEGIO WINDSOR SCHOOL,Región de Los Róos,Valdivia,-21.0,-1.0,baja
INSTITUTO ALEMAN CARLOS ANWANDTER,Región de Los Róos,Valdivia,-16.0,-1.0,baja
LICEO SAN LUIS DE ALBA,Región de Los Róos,Mariquina,9.0,0.0,sube
LICEO POLITECNICO PESQUERO,Región de Los Róos,Mariquina,-14.0,0.0,baja
ESCUELA PARTICULAR SANTA CRUZ,Región de Los Róos,Mariquina,-6.0,0.0,baja
SEMINARIO SAN FIDEL,Región de Los Róos,Mariquina,-7.0,0.0,baja
LICEO POLIVALENTE CAMILO HENRIQUEZ G.,Región de Los Róos,Lanco,-8.0,0.0,baja
LICEO REPUBLICA DEL BRASIL,Región de Los Róos,Lanco,1.0,0.0,sube
LICEO PADRE ALCUINO,Región de Los Róos,Lanco,2.0,0.0,sube
COLEGIO SANTA ELISA,Región de Los Róos,Lanco,1.0,0.0,sube
LICEO ALBERTO BLEST GANA,Región de Los Róos,Los Lagos,-16.0,-1.0,baja
ESCUELA BASICA JOSE M. BALMACEDA F.,Región de Los Róos,Futrono,-21.0,-1.0,baja
COLEGIO MARIA DEOGRACIA,Región de Los Róos,Futrono,-20.0,-1.0,baja
LICEO SAN CONRADO DE FUTRONO,Región de Los Róos,Futrono,-11.0,-1.0,baja
LICEO CARLOS HAVERBECK RICHTER,Región de Los Róos,Corral,-11.0,0.0,baja
LICEO GABRIELA MISTRAL,Región de Los Róos,Mófil,7.0,0.0,sube
LICEO SANTO CURA DE ARS,Región de Los Róos,Mófil,15.0,1.0,sube
CENTRO EDUCATIVO FERNANDO SANTIVAN,Región de Los Róos,Panguipul,-4.0,0.0,baja
COMPLEJO EDUCACIONAL TIERRA DE ESPERANZA,Región de Los Róos,Panguipul,-16.0,0.0,baja
LICEO PADRE SIGISFREDO,Región de Los Róos,Panguipul,-1.0,0.0,baja
COLEGIO DE CULTURA Y DIFUSION ARTISTICA,Región de Los Róos,La Unión,0.0,0.0,mantiene
LICEO RECTOR ABDON ANDRADE COLOMA,Región de Los Róos,La Unión,-2.0,0.0,baja
COLEGIO TECNICO PROFESIONAL Nó1 HONORIO O,Región de Los Róos,La Unión,23.0,0.0,sube
COLEGIO ALEMAN R.A. PHILIPPI,Región de Los Róos,La Unión,-2.0,0.0,baja
COLEGIO SANTA MARTA,Región de Los Róos,La Unión,-13.0,0.0,baja
LICEO RODULFO AMANDO PHILIPPI,Región de Los Róos,Paillaco,12.0,1.0,sube
LICEO VICENTE PEREZ ROSALES,Región de Los Róos,Róo Bueno,14.0,1.0,sube
ESCUELA RURAL CRUCERO,Región de Los Róos,Róo Bueno,-23.0,0.0,baja
COLEGIO SANTA CRUZ,Región de Los Róos,Róo Bueno,-21.0,-1.0,baja
LICEO ANTONIO VARAS,Región de Los Róos,Lago Ranc,9.0,0.0,sube
LICEO CARMELA CARVAJAL DE PRAT,Región de Los Lagos,Osorno,-6.0,0.0,baja
LICEO INDUSTRIAL OSORNO,Región de Los Lagos,Osorno,1.0,0.0,sube
LICEO RAHUE,Región de Los Lagos,Osorno,-5.0,0.0,baja
INSTITUTO COMERCIAL DE OSORNO,Región de Los Lagos,Osorno,-6.0,0.0,baja
COLEGIO SAN JOSE,Región de Los Lagos,Osorno,-23.0,-1.0,baja
COLEGIO SANTA MARTA,Región de Los Lagos,Osorno,-13.0,-1.0,baja
COLEGIO SAN MATEO,Región de Los Lagos,Osorno,1.0,0.0,sube
LICEO ALIANZA FRANCESA CLAUDE GAY,Región de Los Lagos,Osorno,-9.0,0.0,baja
INSTITUTO ALEMAN DE OSORNO,Región de Los Lagos,Osorno,-6.0,0.0,baja
LICEO OSORNO COLLEGE,Región de Los Lagos,Osorno,-21.0,-1.0,baja
COLEGIO ALEMAN,Región de Los Lagos,Puerto Va,-25.0,-1.0,baja
COLEGIO QUILACAHUIN,Región de Los Lagos,San Pablo,0.0,0.0,mantiene
LICEO TECNICO PROFESIONAL PEOPLE HELP PEO,Región de Los Lagos,Puyehue,-11.0,0.0,baja
LICEO TOMAS BURGOS,Región de Los Lagos,Purranque,-5.0,0.0,baja
COLEGIO PRECIOSA SANGRE,Región de Los Lagos,Purranque,-1.0,0.0,baja
LICEO JOSE TORIBIO MEDINA,Región de Los Lagos,Róo Negro,-15.0,0.0,baja
COLEGIO RIACHUELO,Región de Los Lagos,Róo Negro,4.0,0.0,sube
COLEGIO SAGRADA FAMILIA,Región de Los Lagos,Róo Negro,-14.0,0.0,baja
LICEO AGRICOLA `VISTA HERMOSA`,Región de Los Lagos,Róo Negro,2.0,0.0,sube
COLEGIO TECNICO PROFESIONAL MISION SAN JU,Región de Los Lagos,San Juan,19.0,0.0,sube
LICEO INDUSTRIAL PUERTO MONTT,Región de Los Lagos,Puerto Mo,0.0,0.0,mantiene
INSTITUTO COMERCIAL DE PUERTO MONTT,Región de Los Lagos,Puerto Mo,-16.0,-1.0,baja
LICEO DE HOMBRES MANUEL MONTT,Región de Los Lagos,Puerto Mo,7.0,0.0,sube
LICEO ISIDORA ZEGERS DE HUNEEUS,Región de Los Lagos,Puerto Mo,22.0,1.0,sube
LICEO ANDRES BELLO,Región de Los Lagos,Puerto Mo,19.0,1.0,sube
COLEGIO DARIO SALAS,Región de Los Lagos,Puerto Mo,16.0,1.0,sube
ESCUELA DE CULTURA Y DIFUSION ARTISTICA,Región de Los Lagos,Puerto Mo,26.0,1.0,sube
COLEGIO TECNICO PROFESIONAL PIEDRA AZUL,Región de Los Lagos,Puerto Mo,17.0,1.0,sube
COLEGIO SAN FRANCISCO JAVIER,Región de Los Lagos,Puerto Mo,4.0,0.0,sube
COLEGIO ARRIARAN BARROS,Región de Los Lagos,Puerto Mo,-1.0,0.0,baja
INSTITUTO POLITECNICO MARIA AUXILIADORA,Región de Los Lagos,Puerto Mo,-5.0,0.0,baja
COLEGIO SANTO TOMAS DE PUERTO MONTT,Región de Los Lagos,Puerto Mo,-1.0,0.0,baja
COLEGIO INMACULADA CONCEPCION,Región de Los Lagos,Puerto Mo,-19.0,-1.0,baja
COLEGIO SAN JOSE PUERTO MONTT,Región de Los Lagos,Puerto Mo,8.0,0.0,sube
INSTITUTO ALEMAN DE PUERTO MONTT,Región de Los Lagos,Puerto Mo,-4.0,0.0,baja
THE AMERICAN SCHOOL,Región de Los Lagos,Puerto Mo,0.0,0.0,mantiene
LICEO PEDRO AGUIRRE CERDA,Región de Los Lagos,Puerto Va,2.0,0.0,sube
COLEGIO ROSITA NOVARO DE NOVARO PUERTO VA,Región de Los Lagos,Puerto Va,-4.0,0.0,baja
COLEGIO NUEVA BRAUNAU,Región de Los Lagos,Puerto Va,17.0,0.0,sube
COLEGIO GERMANIA DEL VERBO DIVINO,Región de Los Lagos,Puerto Va,-4.0,0.0,baja
COLEGIO FELMER NIKLITSCHEK,Región de Los Lagos,Puerto Va,-9.0,0.0,baja
COLEGIO INMACULADA CONCEPCION PUERTO VARA,Región de Los Lagos,Puerto Va,-6.0,0.0,baja
ESCUELA BASICA FRONTERIZA JUAN SOLER MANF,Región de Los Lagos,Cochamó,-5.0,0.0,baja
LICEO POLITECNICO CALBUCO,Región de Los Lagos,Calbuco,-14.0,-1.0,baja
ESCUELA EULOGIO GOYCOLEA GARAY,Región de Los Lagos,Calbuco,-24.0,-1.0,baja
ESCUELA RURAL PARGUA,Región de Los Lagos,Calbuco,-14.0,0.0,baja
ESCUELA RURAL EL SEMBRADOR,Región de Los Lagos,Calbuco,27.0,1.0,sube
COLEGIO SAN MIGUEL,Región de Los Lagos,Calbuco,-13.0,-1.0,baja
LICEO CAPITAN DE FRAGATA FRANCISCO VIDAL,Región de Los Lagos,Maullón,-9.0,0.0,baja
COLEGIO DE DIFUSION ARTISTICA LOS ULMOS,Región de Los Lagos,Los Muerm,-61.0,-1.0,baja
COLEGIO RAMON ANGEL JARA,Región de Los Lagos,Los Muerm,7.0,0.0,sube
LICEO CARLOS IBAóEZ DEL CAMPO,Región de Los Lagos,Fresia,-23.0,-1.0,baja
COLEGIO PURISIMO CORAZON DE MARIA,Región de Los Lagos,Fresia,-3.0,0.0,baja
LICEO POLITECNICO HOLANDA,Región de Los Lagos,Llanquihu,-28.0,-1.0,baja
LICEO INDUSTRIAL CHILENO-ALEMAN,Región de Los Lagos,Frutillar,-18.0,-1.0,baja
ESCUELA PARTICULAR N. 244 MADRE DE DIOS,Región de Los Lagos,Frutillar,0.0,0.0,mantiene
INSTITUTO ALEMAN DE FRUTILLAR,Región de Los Lagos,Frutillar,-6.0,0.0,baja
LICEO POLITECNICO DE CASTRO,Región de Los Lagos,Castro,-8.0,-1.0,baja
LICEO GALVARINO RIVEROS CARDENAS,Región de Los Lagos,Castro,2.0,0.0,sube
LICEO DOMINGO ESPINEIRA RIESCO,Región de Los Lagos,Ancud,36.0,1.0,sube
LICEO BICENTENARIO DE ANCUD,Región de Los Lagos,Ancud,-1.0,0.0,baja
SEMINARIO CONCILIAR DE ANCUD,Región de Los Lagos,Ancud,-16.0,-1.0,baja
LICEO COMERCIAL EL PILAR,Región de Los Lagos,Ancud,-2.0,0.0,baja
LICEO POLIVALENTE QUEMCHI,Región de Los Lagos,Quemchi,14.0,0.0,sube
LICEO ALFREDO DEL CARMEN BARRIA OYARZUN,Región de Los Lagos,Curaco De,-2.0,0.0,baja
LICEO INSULAR,Región de Los Lagos,Quinchao,-1.0,0.0,baja
